Sample	callRate	nCalled	nNotCalled	nHomRef	nHet	nHomVar	nSNP	nInsertion	nDeletion	nSingleton	nTransition	nTransversion	dpMean	dpStDev	gqMean	gqStDev	nNonRef	rTiTv	rHetHomVar	rInsertionDeletion
91790808	9.55853e-01	790333	36502	749371	23724	17238	48563	4150	5487	94	34457	14106	6.78676e+01	5.58694e+01	8.26328e+01	2.89695e+01	40962	2.44272e+00	1.37626e+00	7.56333e-01
91789977	9.53835e-01	788664	38171	747485	23587	17592	48738	4406	5627	123	34377	14361	6.42329e+01	5.46133e+01	8.13912e+01	2.96234e+01	41179	2.39377e+00	1.34078e+00	7.83010e-01
99HI1134A	9.48349e-01	784128	42707	743139	23445	17544	49876	3846	4811	442	35825	14051	1.12666e+02	8.94024e+01	8.47387e+01	2.88043e+01	40989	2.54964e+00	1.33635e+00	7.99418e-01
1050797387a	9.59669e-01	793488	33347	753601	20193	19694	49814	4252	5515	75	35177	14637	5.14674e+01	4.70556e+01	7.60179e+01	3.19937e+01	39887	2.40329e+00	1.02534e+00	7.70988e-01
91808598a	9.54363e-01	789101	37734	748238	22895	17968	49284	4268	5279	102	34737	14547	4.01033e+01	3.79560e+01	7.06700e+01	3.30713e+01	40863	2.38792e+00	1.27421e+00	8.08486e-01
90126757	9.55216e-01	789806	37029	750287	23859	15660	44714	4401	6064	584	31881	12833	1.13884e+02	8.28053e+01	8.98800e+01	2.24228e+01	39519	2.48430e+00	1.52356e+00	7.25759e-01
1050793077	9.61836e-01	795280	31555	754214	25395	15671	46557	4310	5870	70	33410	13147	1.01716e+02	7.59073e+01	8.85448e+01	2.40140e+01	41066	2.54126e+00	1.62051e+00	7.34242e-01
91789705	9.58997e-01	792932	33903	751590	23329	18013	49474	4361	5520	99	35248	14226	6.87147e+01	5.81508e+01	8.25487e+01	2.88283e+01	41342	2.47772e+00	1.29512e+00	7.90036e-01
1050802184a	9.54354e-01	789093	37742	747669	24302	17122	48730	4246	5570	226	34468	14262	6.15713e+01	5.42548e+01	7.95825e+01	3.07730e+01	41424	2.41677e+00	1.41934e+00	7.62298e-01
CH-3503_90127903	9.57120e-01	791380	35455	745436	28328	17616	52778	4596	6186	576	37719	15059	6.03410e+01	5.22656e+01	8.02684e+01	3.01479e+01	45944	2.50475e+00	1.60808e+00	7.42968e-01
MC-33302_91804283	9.59992e-01	793755	33080	750852	25715	17188	49594	4518	5979	83	35391	14203	6.35260e+01	5.51096e+01	8.06256e+01	3.00058e+01	42903	2.49180e+00	1.49610e+00	7.55645e-01
AU-14801_2	9.48643e-01	784371	42464	745447	20845	18079	47134	4258	5611	70	32954	14180	4.74638e+01	4.34324e+01	7.49217e+01	3.22811e+01	38924	2.32398e+00	1.15300e+00	7.58867e-01
91790848	9.54153e-01	788927	37908	749228	21667	18032	48033	4233	5465	61	33868	14165	6.16055e+01	5.27648e+01	8.02029e+01	3.03182e+01	39699	2.39096e+00	1.20159e+00	7.74565e-01
CH-4005_1050798453	9.61407e-01	794925	31910	752891	24944	17090	48769	4493	5862	97	34854	13915	6.64676e+01	5.70365e+01	8.15438e+01	2.94606e+01	42034	2.50478e+00	1.45957e+00	7.66462e-01
1065763486	9.66632e-01	799245	27590	756638	25106	17501	49578	4452	6078	279	35429	14149	6.67773e+01	5.72452e+01	8.21903e+01	2.86286e+01	42607	2.50399e+00	1.43455e+00	7.32478e-01
MC-1901_90127900	9.60979e-01	794571	32264	752079	24936	17556	49713	4482	5853	54	35266	14447	4.94365e+01	4.64740e+01	7.48329e+01	3.25297e+01	42492	2.44106e+00	1.42037e+00	7.65761e-01
1050802156a	9.57599e-01	791776	35059	750944	23657	17175	48206	4309	5492	132	34291	13915	7.79022e+01	6.21706e+01	8.53147e+01	2.68733e+01	40832	2.46432e+00	1.37741e+00	7.84596e-01
MR-402_90127969	9.46888e-01	782920	43915	740638	21800	20482	52506	4416	5842	130	37465	15041	4.08314e+01	4.29113e+01	6.68229e+01	3.52064e+01	42282	2.49086e+00	1.06435e+00	7.55906e-01
91790777	9.55051e-01	789670	37165	749046	23386	17238	48246	4250	5366	127	33799	14447	3.76407e+01	3.55900e+01	6.93692e+01	3.32079e+01	40624	2.33952e+00	1.35665e+00	7.92024e-01
AU-25101_1	9.49538e-01	785111	41724	744819	21487	18805	50228	4045	4824	92	35565	14663	1.13893e+02	9.08985e+01	8.51573e+01	2.80818e+01	40292	2.42549e+00	1.14262e+00	8.38516e-01
MR-202_90127946	9.59145e-01	793055	33780	749608	26157	17290	50347	4491	5899	207	35870	14477	5.43568e+01	5.03650e+01	7.63210e+01	3.23101e+01	43447	2.47772e+00	1.51284e+00	7.61315e-01
91790801	9.60980e-01	794572	32263	753589	23797	17186	48689	4218	5262	22	34467	14222	5.35149e+01	4.86194e+01	7.71958e+01	3.14724e+01	40983	2.42350e+00	1.38467e+00	8.01596e-01
1050797329a	9.49407e-01	785003	41832	745443	23881	15679	45378	4376	5485	144	32155	13223	6.58788e+01	5.57594e+01	8.16735e+01	2.94977e+01	39560	2.43175e+00	1.52312e+00	7.97812e-01
91790627	9.53628e-01	788493	38342	747554	24002	16937	48227	4347	5302	112	33964	14263	4.10759e+01	3.87663e+01	7.14755e+01	3.28883e+01	40939	2.38127e+00	1.41713e+00	8.19879e-01
91791679	9.49054e-01	784711	42124	742305	23444	18962	50763	4682	5923	188	35237	15526	8.68924e+01	7.29677e+01	8.28220e+01	2.95032e+01	42406	2.26955e+00	1.23637e+00	7.90478e-01
90125794	9.44404e-01	780866	45969	741483	23571	15812	44391	4696	6108	570	31624	12767	8.19020e+01	7.27644e+01	8.24693e+01	2.90297e+01	39383	2.47701e+00	1.49070e+00	7.68828e-01
91802819	9.64243e-01	797270	29565	756044	22944	18282	49635	4308	5565	190	35449	14186	6.98655e+01	5.90273e+01	8.29922e+01	2.84876e+01	41226	2.49887e+00	1.25500e+00	7.74124e-01
1050799592	9.60471e-01	794151	32684	754298	23572	16281	45797	4441	5896	273	32665	13132	8.28293e+01	6.73265e+01	8.54852e+01	2.65197e+01	39853	2.48744e+00	1.44782e+00	7.53223e-01
MR-1303_90127885	9.55125e-01	789731	37104	745346	27100	17285	51287	4532	5851	264	36683	14604	4.65623e+01	4.42489e+01	7.31518e+01	3.32322e+01	44385	2.51185e+00	1.56783e+00	7.74568e-01
1050797382a	9.51209e-01	786493	40342	747390	21991	17112	46458	4343	5414	163	32699	13759	6.09752e+01	5.28301e+01	8.01274e+01	3.03150e+01	39103	2.37655e+00	1.28512e+00	8.02180e-01
1050802208a	9.49169e-01	784806	42029	745432	22338	17036	46715	4219	5476	198	32870	13845	6.39723e+01	5.55531e+01	8.03409e+01	3.04403e+01	39374	2.37414e+00	1.31122e+00	7.70453e-01
1050797369a	9.63641e-01	796772	30063	755860	22470	18442	49775	4146	5433	154	35217	14558	4.86878e+01	4.41674e+01	7.57362e+01	3.18693e+01	40912	2.41908e+00	1.21841e+00	7.63114e-01
1050792127	9.59203e-01	793103	33732	751725	25154	16224	47145	4484	5973	482	33765	13380	8.46151e+01	6.72846e+01	8.58646e+01	2.64170e+01	41378	2.52354e+00	1.55042e+00	7.50712e-01
91790531	9.62693e-01	795988	30847	753374	25236	17378	50254	4241	5497	140	35723	14531	5.30553e+01	4.81182e+01	7.72030e+01	3.14822e+01	42614	2.45840e+00	1.45218e+00	7.71512e-01
91791975	9.43462e-01	780087	46748	734960	27044	18083	52743	4926	5541	336	36052	16691	5.77690e+01	5.26668e+01	7.71185e+01	3.24788e+01	45127	2.15997e+00	1.49555e+00	8.89009e-01
91790520a	9.58706e-01	792692	34143	750959	24467	17266	49035	4319	5645	236	35000	14035	1.11383e+02	7.80245e+01	8.99837e+01	2.27971e+01	41733	2.49377e+00	1.41706e+00	7.65102e-01
AU-4901_1	9.44913e-01	781287	45548	742520	20792	17975	47065	4237	5440	51	32704	14361	4.08350e+01	3.82168e+01	7.11736e+01	3.30838e+01	38767	2.27728e+00	1.15672e+00	7.78860e-01
91790806	9.53075e-01	788036	38799	749017	21121	17898	47210	4193	5514	70	32983	14227	5.39440e+01	4.87858e+01	7.69831e+01	3.17081e+01	39019	2.31834e+00	1.18008e+00	7.60428e-01
1050797423a	9.58000e-01	792108	34727	751815	23356	16937	47384	4254	5592	188	33886	13498	1.08545e+02	7.78959e+01	8.95746e+01	2.31702e+01	40293	2.51045e+00	1.37899e+00	7.60730e-01
1050793484	9.61847e-01	795289	31546	753722	23717	17850	48577	4760	6080	89	34343	14234	8.21050e+01	7.04893e+01	8.28715e+01	2.85255e+01	41567	2.41274e+00	1.32868e+00	7.82895e-01
AU-5701_1	9.46732e-01	782791	44044	744329	19629	18833	47510	4279	5506	72	33192	14318	5.47507e+01	5.02644e+01	7.69213e+01	3.18253e+01	38462	2.31820e+00	1.04227e+00	7.77152e-01
AU-5606_1	9.53173e-01	788117	38718	746348	24321	17448	50290	4139	4788	165	35545	14745	9.91472e+01	8.33372e+01	8.35977e+01	2.90885e+01	41769	2.41065e+00	1.39391e+00	8.64453e-01
91790547	9.55730e-01	790231	36604	750241	22429	17561	47918	4214	5419	120	33757	14161	6.23143e+01	5.44800e+01	8.07438e+01	2.97842e+01	39990	2.38380e+00	1.27721e+00	7.77634e-01
1050791907	9.64850e-01	797772	29063	755250	26371	16151	48731	4289	5653	182	34799	13932	4.68320e+01	4.30099e+01	7.51615e+01	3.17448e+01	42522	2.49777e+00	1.63278e+00	7.58712e-01
AU-20001_1	9.47253e-01	783222	43613	743697	21234	18291	47971	4338	5507	52	33556	14415	4.56912e+01	4.22413e+01	7.40908e+01	3.24514e+01	39525	2.32785e+00	1.16090e+00	7.87725e-01
91790622a	9.61222e-01	794772	32063	752840	23842	18090	50388	4286	5348	203	35599	14789	4.81688e+01	4.42711e+01	7.50070e+01	3.22826e+01	41932	2.40713e+00	1.31797e+00	8.01421e-01
1050799275	9.66951e-01	799509	27326	756730	25488	17291	49522	4492	6056	57	35381	14141	6.12646e+01	5.26195e+01	8.12108e+01	2.92298e+01	42779	2.50202e+00	1.47406e+00	7.41744e-01
91803037	9.55609e-01	790131	36704	748005	24760	17366	49887	4217	5388	160	35462	14425	4.08524e+01	3.80817e+01	7.18476e+01	3.27702e+01	42126	2.45837e+00	1.42577e+00	7.82665e-01
AU-3506_1	9.50915e-01	786250	40585	742573	25104	18573	51669	4781	5800	68	35907	15762	1.24165e+02	8.43505e+01	8.91094e+01	2.43479e+01	43677	2.27807e+00	1.35164e+00	8.24310e-01
91789372a	9.57984e-01	792095	34740	750968	23137	17990	49158	4269	5690	87	34981	14177	9.92483e+01	7.18737e+01	8.86804e+01	2.42475e+01	41127	2.46745e+00	1.28610e+00	7.50264e-01
AU-13901_1	9.49659e-01	785211	41624	746275	20597	18339	48556	3968	4751	41	34391	14165	1.06529e+02	8.83509e+01	8.40415e+01	2.89358e+01	38936	2.42789e+00	1.12313e+00	8.35193e-01
91791602	9.60850e-01	794464	32371	751338	25517	17609	50763	4279	5693	294	36444	14319	7.29130e+01	6.09718e+01	8.35862e+01	2.82898e+01	43126	2.54515e+00	1.44909e+00	7.51625e-01
91790509a	9.59145e-01	793055	33780	749853	25486	17716	51129	4286	5503	171	36286	14843	4.70531e+01	4.28244e+01	7.49663e+01	3.22464e+01	43202	2.44465e+00	1.43859e+00	7.78848e-01
1050802190a	9.46425e-01	782537	44298	745540	20202	16795	44311	4118	5363	171	31039	13272	6.57000e+01	5.69247e+01	8.04881e+01	3.03317e+01	36997	2.33868e+00	1.20286e+00	7.67854e-01
AU-5201_1	9.43146e-01	779826	47009	742060	18668	19098	47150	4244	5470	76	32735	14415	4.83564e+01	4.53569e+01	7.41155e+01	3.27110e+01	37766	2.27090e+00	9.77485e-01	7.75868e-01
AU-23802_A	9.59899e-01	793678	33157	752862	23704	17112	48028	4255	5645	158	34280	13748	9.50580e+01	7.05854e+01	8.81391e+01	2.45148e+01	40816	2.49345e+00	1.38523e+00	7.53764e-01
91791581	9.36650e-01	774455	52380	733441	23295	17719	48544	4826	5363	224	33624	14920	6.15387e+01	5.53746e+01	7.80352e+01	3.20877e+01	41014	2.25362e+00	1.31469e+00	8.99869e-01
1050797428a	9.52019e-01	787163	39672	748586	21301	17276	45915	4230	5708	112	32383	13532	8.33842e+01	6.63646e+01	8.55696e+01	2.67451e+01	38577	2.39307e+00	1.23298e+00	7.41065e-01
AU-18801_1	9.41501e-01	778466	48369	741270	19204	17992	45303	4321	5564	111	31634	13669	4.75205e+01	4.37915e+01	7.44439e+01	3.25022e+01	37196	2.31429e+00	1.06736e+00	7.76600e-01
1065763166	9.65580e-01	798375	28460	754342	26816	17217	50931	4364	5955	472	36332	14599	5.22629e+01	4.70919e+01	7.76768e+01	3.08655e+01	44033	2.48866e+00	1.55753e+00	7.32830e-01
91789929a	9.43445e-01	780073	46762	741026	21513	17534	47001	4288	5292	76	32527	14474	3.78177e+01	3.58040e+01	6.87958e+01	3.35622e+01	39047	2.24727e+00	1.22693e+00	8.10280e-01
1050797494a	9.58668e-01	792660	34175	752437	21527	18696	49070	4177	5672	106	34940	14130	1.15831e+02	7.98776e+01	9.02575e+01	2.25419e+01	40223	2.47275e+00	1.15142e+00	7.36425e-01
1050797364a	9.58601e-01	792605	34230	751457	23234	17914	49479	4182	5401	183	35066	14413	5.40550e+01	4.86981e+01	7.74598e+01	3.14529e+01	41148	2.43294e+00	1.29697e+00	7.74301e-01
91803048	9.48892e-01	784577	42258	742830	24739	17008	48417	4701	5637	42	33776	14641	8.94948e+01	7.31292e+01	8.38167e+01	2.87522e+01	41747	2.30695e+00	1.45455e+00	8.33954e-01
AU-7001_2	9.54787e-01	789451	37384	749185	22183	18083	48700	4268	5381	94	34420	14280	5.34962e+01	4.88138e+01	7.70521e+01	3.15703e+01	40266	2.41036e+00	1.22673e+00	7.93161e-01
MR-1103_90127909	9.61905e-01	795337	31498	752137	25911	17289	50211	4505	5773	200	35817	14394	5.19219e+01	4.70800e+01	7.67015e+01	3.16984e+01	43200	2.48833e+00	1.49870e+00	7.80357e-01
AU-12201_1	9.50318e-01	785756	41079	747243	20253	18260	47177	4207	5389	46	33106	14071	5.12525e+01	4.75440e+01	7.58068e+01	3.20190e+01	38513	2.35278e+00	1.10915e+00	7.80664e-01
1050792195	9.63886e-01	796975	29860	755134	25217	16624	48352	4294	5819	56	34572	13780	4.88004e+01	4.49646e+01	7.57141e+01	3.16521e+01	41841	2.50885e+00	1.51690e+00	7.37927e-01
AU-15701_1	9.52055e-01	787192	39643	746413	23255	17524	49640	4003	4660	44	35332	14308	1.08310e+02	8.98967e+01	8.40313e+01	2.89800e+01	40779	2.46939e+00	1.32704e+00	8.59013e-01
91790676	9.53364e-01	788275	38560	748021	22335	17919	48588	4171	5414	61	34125	14463	4.11215e+01	3.89390e+01	7.10850e+01	3.31246e+01	40254	2.35947e+00	1.24644e+00	7.70410e-01
91790640a	9.55655e-01	790169	36666	748964	22175	19030	50520	4295	5420	192	35460	15060	3.91643e+01	3.64691e+01	7.07336e+01	3.30513e+01	41205	2.35458e+00	1.16527e+00	7.92435e-01
91803422	9.66247e-01	798927	27908	755740	25798	17389	50211	4367	5998	10	35836	14375	6.08971e+01	5.27170e+01	8.08386e+01	2.95681e+01	43187	2.49294e+00	1.48358e+00	7.28076e-01
91804539	9.66668e-01	799275	27560	756644	25033	17598	49720	4467	6042	110	35441	14279	7.03616e+01	5.91289e+01	8.31723e+01	2.82218e+01	42631	2.48204e+00	1.42249e+00	7.39325e-01
AU-15801_1	9.54592e-01	789290	37545	749542	21124	18624	48713	4245	5414	55	34054	14659	5.04545e+01	4.62383e+01	7.58868e+01	3.19951e+01	39748	2.32308e+00	1.13424e+00	7.84078e-01
91791045a	9.63445e-01	796610	30225	753876	25197	17537	50598	4215	5458	226	35888	14710	4.93884e+01	4.47477e+01	7.60572e+01	3.18798e+01	42734	2.43970e+00	1.43679e+00	7.72261e-01
1050797360a	9.54252e-01	789009	37826	749093	22667	17249	47322	4336	5507	168	33240	14082	5.60176e+01	5.05326e+01	7.78096e+01	3.13566e+01	39916	2.36046e+00	1.31411e+00	7.87362e-01
AU-14701_1	9.51631e-01	786842	39993	746877	21421	18544	48743	4307	5459	72	34202	14541	5.05976e+01	4.64605e+01	7.59580e+01	3.20021e+01	39965	2.35211e+00	1.15514e+00	7.88972e-01
91789493a	9.59040e-01	792968	33867	751828	22688	18452	49676	4267	5649	48	35178	14498	6.62475e+01	5.58556e+01	8.23749e+01	2.88482e+01	41140	2.42640e+00	1.22957e+00	7.55355e-01
91808571a	9.55372e-01	789935	36900	749756	22411	17768	47925	4288	5734	53	33965	13960	1.19220e+02	8.04902e+01	9.04972e+01	2.23301e+01	40179	2.43302e+00	1.26131e+00	7.47820e-01
AU-16703_6	9.52299e-01	787394	39441	744186	25079	18129	50984	4759	5594	153	35231	15753	1.04505e+02	7.71083e+01	8.67867e+01	2.65942e+01	43208	2.23646e+00	1.38336e+00	8.50733e-01
1050792079	9.60305e-01	794014	32821	755216	23020	15778	44393	4198	5985	245	31856	12537	9.75756e+01	7.48587e+01	8.78102e+01	2.44768e+01	38798	2.54096e+00	1.45899e+00	7.01420e-01
91790730	9.59916e-01	793692	33143	752246	24161	17285	48911	4303	5517	92	34813	14098	6.26266e+01	5.41533e+01	8.10554e+01	2.96194e+01	41446	2.46936e+00	1.39780e+00	7.79953e-01
1050797468a	9.59303e-01	793185	33650	752674	22081	18430	49077	4264	5600	154	34988	14089	1.13943e+02	7.85767e+01	9.01749e+01	2.27115e+01	40511	2.48336e+00	1.19810e+00	7.61429e-01
91790637a	9.58639e-01	792636	34199	751777	23784	17075	48423	4190	5321	183	34115	14308	5.09039e+01	4.61728e+01	7.65069e+01	3.17364e+01	40859	2.38433e+00	1.39291e+00	7.87446e-01
91789948	9.42027e-01	778901	47934	740467	20255	18179	47008	4186	5419	41	32705	14303	4.19101e+01	4.00839e+01	7.05243e+01	3.35186e+01	38434	2.28658e+00	1.11420e+00	7.72467e-01
91790517a	9.51478e-01	786715	40120	748153	21144	17418	46304	4188	5488	90	32162	14142	5.09932e+01	4.73290e+01	7.51897e+01	3.24457e+01	38562	2.27422e+00	1.21392e+00	7.63120e-01
1050802158a	9.47075e-01	783075	43760	744721	21418	16936	45389	4321	5580	24	31928	13461	7.31796e+01	6.06396e+01	8.32387e+01	2.85517e+01	38354	2.37189e+00	1.26464e+00	7.74373e-01
91790510a	9.56672e-01	791010	35825	750586	22734	17690	48654	4171	5289	78	34335	14319	4.16243e+01	3.89059e+01	7.18058e+01	3.28895e+01	40424	2.39786e+00	1.28513e+00	7.88618e-01
91790975	9.63837e-01	796934	29901	756701	23677	16556	46765	4200	5824	147	33396	13369	7.59940e+01	6.30113e+01	8.40611e+01	2.76140e+01	40233	2.49802e+00	1.43012e+00	7.21154e-01
AU-2401_2	9.44122e-01	780633	46202	735082	28783	16768	51376	5016	5927	215	35758	15618	1.19684e+02	8.25420e+01	8.88153e+01	2.46265e+01	45551	2.28954e+00	1.71654e+00	8.46297e-01
91803031	9.48154e-01	783967	42868	741321	24410	18236	50247	4832	5803	216	34806	15441	9.05752e+01	7.46258e+01	8.35626e+01	2.90475e+01	42646	2.25413e+00	1.33856e+00	8.32673e-01
91791308	9.55281e-01	789860	36975	749140	23146	17574	48463	4241	5590	143	34287	14176	6.54215e+01	5.56976e+01	8.13259e+01	2.97974e+01	40720	2.41867e+00	1.31706e+00	7.58676e-01
AU-1602_1	9.50340e-01	785774	41061	746370	18145	21259	51774	4081	4808	34	36664	15110	1.03515e+02	8.66987e+01	8.34096e+01	2.94505e+01	39404	2.42647e+00	8.53521e-01	8.48794e-01
1050793514	9.60816e-01	794436	32399	753293	23850	17293	47551	4768	6117	176	33549	14002	9.49567e+01	7.72553e+01	8.51414e+01	2.70291e+01	41143	2.39601e+00	1.37917e+00	7.79467e-01
AU-22701_1	9.54120e-01	788900	37935	750176	22435	16289	45215	4228	5570	153	32257	12958	1.06149e+02	7.57535e+01	8.96869e+01	2.29799e+01	38724	2.48935e+00	1.37731e+00	7.59066e-01
91789427	9.54941e-01	789579	37256	748992	21863	18724	49654	4294	5363	45	34886	14768	4.30935e+01	3.97606e+01	7.29152e+01	3.26321e+01	40587	2.36227e+00	1.16765e+00	8.00671e-01
AU-2901_1	9.52117e-01	787244	39591	742695	27648	16901	50899	4833	5718	78	35197	15702	1.18794e+02	8.32249e+01	8.85969e+01	2.47421e+01	44549	2.24156e+00	1.63588e+00	8.45226e-01
1050797407a	9.57387e-01	791601	35234	749560	24692	17349	49581	4275	5534	208	35050	14531	6.22614e+01	5.34831e+01	8.07233e+01	3.00678e+01	42041	2.41208e+00	1.42325e+00	7.72497e-01
OTH-14601_1050792427	9.59886e-01	793667	33168	751487	23597	18583	50590	4405	5768	313	36083	14507	5.20124e+01	4.85049e+01	7.55947e+01	3.23870e+01	42180	2.48728e+00	1.26982e+00	7.63696e-01
91791041a	9.41314e-01	778311	48524	740987	20657	16667	44176	4287	5528	156	30745	13431	6.91981e+01	5.93908e+01	8.18647e+01	2.94407e+01	37324	2.28911e+00	1.23940e+00	7.75507e-01
1050802180a	9.52829e-01	787832	39003	747748	22344	17740	48019	4329	5476	297	33963	14056	6.53507e+01	5.51000e+01	8.15954e+01	2.95908e+01	40084	2.41626e+00	1.25953e+00	7.90541e-01
MC-33002_1050792489	8.85745e-01	732365	94470	694227	20020	18118	46527	4257	5472	329	33376	13151	4.90431e+01	6.16140e+01	6.25840e+01	3.75188e+01	38138	2.53791e+00	1.10498e+00	7.77961e-01
1050794921	9.61638e-01	795116	31719	755948	23030	16138	44977	4547	5782	287	32336	12641	7.45948e+01	6.17981e+01	8.37640e+01	2.77240e+01	39168	2.55803e+00	1.42707e+00	7.86406e-01
1050793760	9.64739e-01	797680	29155	755236	23992	18452	49988	4802	6106	63	35363	14625	7.77717e+01	6.55720e+01	8.28798e+01	2.86261e+01	42444	2.41798e+00	1.30024e+00	7.86440e-01
91802820	9.47593e-01	783503	43332	741650	24592	17261	48605	4754	5755	176	33592	15013	9.57432e+01	7.71388e+01	8.44194e+01	2.83577e+01	41853	2.23753e+00	1.42471e+00	8.26064e-01
1050791856	9.63730e-01	796846	29989	753612	26796	16438	49594	4299	5779	202	35454	14140	4.59204e+01	4.22397e+01	7.48340e+01	3.19330e+01	43234	2.50736e+00	1.63013e+00	7.43900e-01
1050797386a	9.50444e-01	785860	40975	746946	21694	17220	46568	4152	5414	149	32866	13702	5.92713e+01	5.23206e+01	7.89271e+01	3.10661e+01	38914	2.39863e+00	1.25981e+00	7.66901e-01
MC-32202_91805167	9.61438e-01	794951	31884	751020	26097	17834	51344	4534	5887	150	36627	14717	5.37726e+01	4.70361e+01	7.82558e+01	3.11001e+01	43931	2.48875e+00	1.46333e+00	7.70172e-01
91805373	9.55755e-01	790252	36583	749974	22779	17499	47935	4321	5521	61	33945	13990	6.45700e+01	5.57964e+01	8.12982e+01	2.96180e+01	40278	2.42638e+00	1.30173e+00	7.82648e-01
1050797339a	9.53305e-01	788226	38609	748419	22121	17686	47795	4104	5594	149	33968	13827	6.42328e+01	5.42923e+01	8.13693e+01	2.96361e+01	39807	2.45664e+00	1.25076e+00	7.33643e-01
1050797389a	9.60042e-01	793796	33039	752852	23340	17604	48876	4215	5457	107	34601	14275	5.17789e+01	4.70668e+01	7.65285e+01	3.18236e+01	40944	2.42389e+00	1.32584e+00	7.72402e-01
91807191	9.47119e-01	783111	43724	735340	29383	18388	55321	5241	5597	505	37994	17327	6.96803e+01	5.97862e+01	8.05997e+01	3.09137e+01	47771	2.19276e+00	1.59794e+00	9.36394e-01
91790525	9.60553e-01	794219	32616	752346	24701	17172	49540	4183	5322	126	35087	14453	4.93490e+01	4.53472e+01	7.54593e+01	3.21443e+01	41873	2.42766e+00	1.43845e+00	7.85983e-01
AU-4001_1	9.56385e-01	790773	36062	749419	23714	17640	50373	3865	4756	78	35829	14544	1.03373e+02	8.71781e+01	8.38226e+01	2.90048e+01	41354	2.46349e+00	1.34433e+00	8.12658e-01
91803019	9.52703e-01	787728	39107	747833	22084	17811	48025	4278	5403	131	33772	14253	4.00089e+01	3.71571e+01	7.10053e+01	3.30306e+01	39895	2.36947e+00	1.23991e+00	7.91782e-01
91790008a	9.43671e-01	780260	46575	742549	19669	18042	45646	4435	5672	68	31953	13693	7.92172e+01	6.37729e+01	8.53367e+01	2.66828e+01	37711	2.33353e+00	1.09018e+00	7.81911e-01
1050791405	9.64977e-01	797877	28958	755801	24464	17612	49760	4197	5731	91	35413	14347	4.47155e+01	4.23529e+01	7.31910e+01	3.25054e+01	42076	2.46832e+00	1.38905e+00	7.32333e-01
AU-26301_2	9.53266e-01	788194	38641	747626	23105	17463	48262	4323	5446	47	33916	14346	5.18203e+01	4.64518e+01	7.72333e+01	3.13839e+01	40568	2.36414e+00	1.32308e+00	7.93794e-01
1050797317a	9.50679e-01	786055	40780	744810	23945	17300	48952	4260	5333	139	34372	14580	3.69242e+01	3.50046e+01	6.86107e+01	3.35308e+01	41245	2.35748e+00	1.38410e+00	7.98800e-01
91789395a	9.58995e-01	792931	33904	752398	23416	17117	47840	4282	5528	103	34129	13711	1.06458e+02	7.59787e+01	8.94775e+01	2.32847e+01	40533	2.48917e+00	1.36800e+00	7.74602e-01
91807167	9.47552e-01	783469	43366	741546	24383	17540	49048	4818	5597	156	33966	15082	9.57213e+01	7.59005e+01	8.49446e+01	2.79256e+01	41923	2.25209e+00	1.39014e+00	8.60818e-01
91792271	9.39804e-01	777063	49772	733396	26382	17285	50797	4697	5458	266	35091	15706	6.87694e+01	6.03721e+01	7.98373e+01	3.13966e+01	43667	2.23424e+00	1.52629e+00	8.60572e-01
98HI0336B	9.06764e-01	749744	77091	711550	21321	16873	46236	4106	4725	321	33151	13085	9.71464e+01	9.38096e+01	7.67389e+01	3.43223e+01	38194	2.53351e+00	1.26362e+00	8.68995e-01
91806675	8.82130e-01	729376	97459	691886	21545	15945	43027	4910	5498	208	28683	14344	7.41038e+01	7.11715e+01	7.58135e+01	3.39563e+01	37490	1.99965e+00	1.35121e+00	8.93052e-01
91791089	9.64883e-01	797799	29036	756845	24089	16865	47676	4319	5824	57	34032	13644	7.31939e+01	6.08876e+01	8.38194e+01	2.76544e+01	40954	2.49428e+00	1.42834e+00	7.41587e-01
1050793824	9.69372e-01	801511	25324	759016	25174	17321	49380	4503	5933	88	35218	14162	6.56959e+01	5.60316e+01	8.23261e+01	2.85004e+01	42495	2.48680e+00	1.45338e+00	7.58975e-01
MC-7803_1050795314	9.56641e-01	790984	35851	748027	25270	17687	50371	4399	5874	211	35903	14468	5.65498e+01	5.20753e+01	7.69441e+01	3.20168e+01	42957	2.48155e+00	1.42873e+00	7.48893e-01
91803491	9.59043e-01	792970	33865	752036	23779	17155	47273	4734	6082	76	33403	13870	8.65432e+01	7.33636e+01	8.34873e+01	2.82500e+01	40934	2.40829e+00	1.38613e+00	7.78362e-01
1050793289	9.62936e-01	796189	30646	752511	26500	17178	50528	4443	5885	104	36082	14446	4.79205e+01	4.48410e+01	7.51409e+01	3.18600e+01	43678	2.49772e+00	1.54267e+00	7.54970e-01
91791973	9.36805e-01	774583	52252	727784	29610	17189	53662	4828	5498	209	36621	17041	4.65087e+01	4.43156e+01	7.25818e+01	3.38159e+01	46799	2.14899e+00	1.72261e+00	8.78138e-01
1050791900	9.64694e-01	797643	29192	755269	25778	16596	48875	4362	5733	40	34992	13883	5.17742e+01	4.82527e+01	7.65082e+01	3.13757e+01	42374	2.52049e+00	1.55327e+00	7.60858e-01
91790850	9.57266e-01	791501	35334	750011	23779	17711	49375	4286	5540	78	34987	14388	6.34968e+01	5.42059e+01	8.08370e+01	3.00222e+01	41490	2.43168e+00	1.34261e+00	7.73646e-01
