Sample	callRate	nCalled	nNotCalled	nHomRef	nHet	nHomVar	nSNP	nInsertion	nDeletion	nSingleton	nTransition	nTransversion	dpMean	dpStDev	gqMean	gqStDev	nNonRef	rTiTv	rHetHomVar	rInsertionDeletion
MESS008_2	9.86418e-01	939071	12930	876903	41009	21159	72502	5123	5594	350	51391	21111	4.98926e+01	4.21989e+01	8.34507e+01	2.70221e+01	62168	2.43432e+00	1.93814e+00	9.15803e-01
MESP052	9.85869e-01	938548	13453	876106	41888	20554	72178	5184	5548	522	50936	21242	6.13563e+01	5.91158e+01	8.67448e+01	2.52108e+01	62442	2.39789e+00	2.03795e+00	9.34391e-01
MWAR081	9.88381e-01	940940	11061	879021	41043	20876	71948	5099	5673	331	51005	20943	6.29179e+01	5.34438e+01	8.89490e+01	2.33511e+01	61919	2.43542e+00	1.96604e+00	8.98819e-01
MTOR028	9.76929e-01	930037	21964	870932	38189	20916	70428	4540	4990	504	49847	20581	3.88407e+01	3.19856e+01	7.78581e+01	3.00653e+01	59105	2.42199e+00	1.82583e+00	9.09820e-01
MBEL108	9.72172e-01	925509	26492	867684	37876	19949	68712	4295	4700	459	48767	19945	3.71946e+01	3.02353e+01	7.64950e+01	3.06890e+01	57825	2.44507e+00	1.89864e+00	9.13830e-01
MBRU010	9.82275e-01	935127	16874	874008	40524	20595	70988	5070	5561	368	50203	20785	4.90712e+01	4.41324e+01	8.34004e+01	2.71612e+01	61119	2.41535e+00	1.96766e+00	9.11707e-01
MCOP002	9.65847e-01	919487	32514	864088	35337	20062	68485	3274	3655	363	48962	19523	3.51132e+01	2.72881e+01	7.34601e+01	3.20908e+01	55399	2.50791e+00	1.76139e+00	8.95759e-01
MINN007	9.87104e-01	939724	12277	877114	42054	20556	72352	5023	5710	436	51079	21273	7.11192e+01	7.22326e+01	8.78069e+01	2.46059e+01	62610	2.40112e+00	2.04583e+00	8.79685e-01
MPAU001	9.65246e-01	918915	33086	862542	36280	20093	69214	3356	3831	492	49434	19780	3.77883e+01	3.10242e+01	7.64319e+01	3.10273e+01	56373	2.49919e+00	1.80560e+00	8.76011e-01
MBEL034	9.52559e-01	906837	45164	852381	34049	20407	68266	3107	3428	358	48754	19512	3.10506e+01	2.36409e+01	6.99167e+01	3.43074e+01	54456	2.49867e+00	1.66850e+00	9.06359e-01
MCOP092	9.62172e-01	915989	36012	860959	35074	19956	68246	3157	3521	381	48640	19606	3.59440e+01	2.87377e+01	7.42548e+01	3.22615e+01	55030	2.48087e+00	1.75757e+00	8.96620e-01
MZAG005	9.63421e-01	917178	34823	862108	34889	20181	68366	3246	3570	357	48568	19798	3.59639e+01	3.03430e+01	7.36439e+01	3.24888e+01	55070	2.45318e+00	1.72880e+00	9.09244e-01
MWAR004	9.81890e-01	934760	17241	873858	40035	20867	71126	4854	5735	356	50295	20831	6.47923e+01	5.99504e+01	9.03519e+01	2.22811e+01	60902	2.41443e+00	1.91858e+00	8.46382e-01
MCOP121	9.82068e-01	934930	17071	873779	40543	20608	71080	5098	5469	359	50307	20773	5.42431e+01	5.26065e+01	8.44916e+01	2.67006e+01	61151	2.42175e+00	1.96734e+00	9.32163e-01
MAAC017	9.78736e-01	931758	20243	872848	38816	20094	69317	4606	5016	324	49159	20158	4.00130e+01	3.19233e+01	7.90516e+01	2.95732e+01	58910	2.43868e+00	1.93172e+00	9.18262e-01
MBEL095	9.74008e-01	927257	24744	868407	38223	20627	70134	4424	4858	394	50005	20129	3.65052e+01	2.87925e+01	7.62059e+01	3.07981e+01	58850	2.48423e+00	1.85306e+00	9.10663e-01
MESP055	9.86458e-01	939109	12892	876233	42346	20530	72489	5087	5724	449	51111	21378	5.67389e+01	5.09254e+01	8.53257e+01	2.60318e+01	62876	2.39082e+00	2.06264e+00	8.88714e-01
MCOP025	9.66089e-01	919718	32283	864413	35029	20276	68538	3299	3673	374	48828	19710	3.54503e+01	2.74451e+01	7.43554e+01	3.21423e+01	55305	2.47732e+00	1.72761e+00	8.98176e-01
MESP003	9.63619e-01	917366	34635	861744	35480	20142	68731	3269	3693	426	48964	19767	3.67778e+01	2.74728e+01	7.58017e+01	3.14546e+01	55622	2.47706e+00	1.76149e+00	8.85188e-01
MUCH001	9.80117e-01	933072	18929	873114	38915	21043	70965	4630	5342	392	50277	20688	6.43222e+01	6.67282e+01	8.84093e+01	2.43611e+01	59958	2.43025e+00	1.84931e+00	8.66717e-01
MSAN059	9.85741e-01	938426	13575	876970	41093	20363	71128	4901	5693	261	50381	20747	5.56896e+01	5.03921e+01	8.47718e+01	2.65432e+01	61456	2.42835e+00	2.01802e+00	8.60882e-01
MPAU041	9.88255e-01	940820	11181	877371	42764	20685	73122	5300	5615	493	51613	21509	5.61306e+01	4.94124e+01	8.57433e+01	2.54997e+01	63449	2.39960e+00	2.06739e+00	9.43900e-01
MTEH025	9.86839e-01	939472	12529	876822	41471	21179	73037	5070	5636	761	51601	21436	6.06797e+01	5.78967e+01	8.55935e+01	2.62207e+01	62650	2.40721e+00	1.95812e+00	8.99574e-01
MANT039	9.85963e-01	938638	13363	876333	41496	20809	72353	5132	5556	390	51034	21319	6.04117e+01	5.51870e+01	8.63526e+01	2.53162e+01	62305	2.39383e+00	1.99414e+00	9.23686e-01
MIST014	9.85931e-01	938607	13394	875777	41410	21420	73153	5220	5782	675	51788	21365	5.12596e+01	4.30440e+01	8.45474e+01	2.64963e+01	62830	2.42396e+00	1.93324e+00	9.02802e-01
MVAL038	9.86897e-01	939527	12474	877346	41328	20853	71995	5266	5690	487	50787	21208	4.92969e+01	4.44797e+01	8.53711e+01	2.54776e+01	62181	2.39471e+00	1.98187e+00	9.25483e-01
MIST009	9.87171e-01	939788	12213	876665	40621	22502	74504	5346	5683	681	52571	21933	5.26717e+01	4.87685e+01	8.43594e+01	2.63644e+01	63123	2.39689e+00	1.80522e+00	9.40700e-01
MBEL051	9.66413e-01	920026	31975	863472	36150	20404	69613	3442	3825	397	49525	20088	3.55270e+01	2.70983e+01	7.61442e+01	3.12749e+01	56554	2.46540e+00	1.77171e+00	8.99869e-01
MTEH011	9.71899e-01	925249	26752	867362	35901	21986	70907	4278	4634	671	50353	20554	3.43374e+01	2.64799e+01	7.30856e+01	3.25020e+01	57887	2.44979e+00	1.63290e+00	9.23177e-01
MUCH012	9.80244e-01	933193	18808	872391	40181	20621	71288	4641	5440	442	50417	20871	6.22443e+01	6.06610e+01	8.84780e+01	2.41741e+01	60802	2.41565e+00	1.94855e+00	8.53125e-01
MSAN054	9.88877e-01	941412	10589	878405	41778	21229	73170	5356	5620	287	51290	21880	1.16892e+02	1.16578e+02	9.38307e+01	1.85773e+01	63007	2.34415e+00	1.96797e+00	9.53025e-01
MKHA008	9.76143e-01	929289	22712	870188	38331	20770	70334	4418	5054	389	49886	20448	4.17950e+01	3.33831e+01	8.08653e+01	2.89000e+01	59101	2.43965e+00	1.84550e+00	8.74159e-01
MPAU020	9.65920e-01	919557	32444	863687	35658	20212	69131	3158	3731	470	49458	19673	3.39320e+01	2.65272e+01	7.28139e+01	3.19477e+01	55870	2.51400e+00	1.76420e+00	8.46422e-01
MCAI001	9.82394e-01	935240	16761	871821	40601	22818	75632	5012	5511	1204	53638	21994	6.13851e+01	5.67475e+01	8.65228e+01	2.56136e+01	63419	2.43876e+00	1.77934e+00	9.09454e-01
MTEH054	9.86972e-01	939598	12403	877319	39996	22283	73674	5123	5692	781	52039	21635	5.97911e+01	5.55626e+01	8.64411e+01	2.53451e+01	62279	2.40532e+00	1.79491e+00	9.00035e-01
MBEL013	9.75036e-01	928235	23766	869905	37577	20753	69774	4413	4845	353	49609	20165	3.88382e+01	3.54852e+01	7.62512e+01	3.10504e+01	58330	2.46015e+00	1.81068e+00	9.10836e-01
MBEL056	9.60275e-01	914183	37818	859496	34502	20185	68185	3097	3525	326	48562	19623	3.58566e+01	3.12256e+01	7.49591e+01	3.26985e+01	54687	2.47475e+00	1.70929e+00	8.78582e-01
MTOR006	9.71634e-01	924997	27004	867252	37241	20504	69625	4096	4484	297	49495	20130	3.81456e+01	3.20869e+01	7.60677e+01	3.15676e+01	57745	2.45877e+00	1.81628e+00	9.13470e-01
MTUB004	9.81967e-01	934834	17167	873990	38137	22707	72907	5108	5451	979	51641	21266	6.25768e+01	5.93552e+01	8.68842e+01	2.54133e+01	60844	2.42834e+00	1.67953e+00	9.37076e-01
MBEL024	9.67640e-01	921194	30807	864643	35796	20755	69907	3422	3922	364	49793	20114	3.57088e+01	2.60337e+01	7.66829e+01	3.08636e+01	56551	2.47554e+00	1.72469e+00	8.72514e-01
MCAI049	9.86612e-01	939256	12745	875373	39691	24192	76654	5425	5922	1260	54248	22406	5.04078e+01	4.50297e+01	8.58648e+01	2.51334e+01	63883	2.42114e+00	1.64067e+00	9.16076e-01
MPRA003	9.69004e-01	922493	29508	866121	36198	20174	69274	3340	3868	443	49417	19857	3.93617e+01	3.21122e+01	7.81984e+01	3.06142e+01	56372	2.48864e+00	1.79429e+00	8.63495e-01
MESP021	9.73865e-01	927120	24881	869842	37018	20260	68842	4163	4483	450	48855	19987	3.57226e+01	2.98669e+01	7.39638e+01	3.20548e+01	57278	2.44434e+00	1.82715e+00	9.28619e-01
MSAN057	9.84807e-01	937537	14464	875725	40612	21200	72137	5246	5528	342	51096	21041	4.74528e+01	4.22636e+01	8.22337e+01	2.74845e+01	61812	2.42840e+00	1.91566e+00	9.48987e-01
MWAR025	9.82336e-01	935185	16816	875122	38450	21613	71601	4745	5238	348	50870	20731	4.85347e+01	4.42591e+01	8.15811e+01	2.86782e+01	60063	2.45381e+00	1.77902e+00	9.05880e-01
MTEH007	9.75444e-01	928624	23377	870394	37080	21150	69877	4511	4932	666	49509	20368	3.57658e+01	2.72478e+01	7.52577e+01	3.13194e+01	58230	2.43072e+00	1.75319e+00	9.14639e-01
MBEL119	9.73505e-01	926778	25223	869432	36600	20746	69222	4182	4634	366	49109	20113	3.75264e+01	3.16994e+01	7.55497e+01	3.16750e+01	57346	2.44165e+00	1.76420e+00	9.02460e-01
MZUR014	9.86888e-01	939518	12483	878124	41089	20305	71289	4982	5360	557	50480	20809	6.05215e+01	5.51509e+01	8.66258e+01	2.52857e+01	61394	2.42587e+00	2.02359e+00	9.29478e-01
MCOP136	9.80303e-01	933249	18752	872381	40413	20455	70792	5007	5435	349	50126	20666	4.37935e+01	3.68285e+01	8.02261e+01	2.87359e+01	60868	2.42553e+00	1.97570e+00	9.21251e-01
MWAR016_2	9.81259e-01	934160	17841	872651	41066	20443	71164	5168	5532	378	50313	20851	4.97922e+01	4.39162e+01	8.42480e+01	2.66039e+01	61509	2.41298e+00	2.00880e+00	9.34201e-01
MBEL075	9.56460e-01	910551	41450	856443	33656	20452	67832	3163	3524	384	48474	19358	3.13501e+01	2.39786e+01	7.10406e+01	3.32777e+01	54108	2.50408e+00	1.64561e+00	8.97560e-01
MCOP095	9.62604e-01	916400	35601	862152	34430	19818	67414	3082	3514	337	47987	19427	3.44727e+01	2.82052e+01	7.25007e+01	3.27813e+01	54248	2.47012e+00	1.73731e+00	8.77063e-01
MESS004	9.82319e-01	935169	16832	874643	39721	20805	70870	5051	5333	368	50475	20395	5.86712e+01	5.23421e+01	8.63020e+01	2.57428e+01	60526	2.47487e+00	1.90920e+00	9.47122e-01
MTOR034	9.83022e-01	935838	16163	874491	41436	19911	70510	5134	5501	503	49948	20562	5.58587e+01	5.26200e+01	8.56729e+01	2.58765e+01	61347	2.42914e+00	2.08106e+00	9.33285e-01
MMAD001	9.83322e-01	936124	15877	875172	40475	20477	70904	5029	5417	435	50291	20613	6.71942e+01	5.90848e+01	8.96951e+01	2.31903e+01	60952	2.43977e+00	1.97661e+00	9.28374e-01
MZAG008	9.67037e-01	920620	31381	864242	35496	20882	69899	3401	3894	368	49746	20153	3.72053e+01	2.95279e+01	7.72301e+01	3.08200e+01	56378	2.46842e+00	1.69984e+00	8.73395e-01
MOSW001	9.82589e-01	935426	16575	874239	40139	21048	71786	4982	5382	416	50889	20897	6.25028e+01	5.91257e+01	8.70769e+01	2.51906e+01	61187	2.43523e+00	1.90702e+00	9.25678e-01
MAAC010	9.76174e-01	929319	22682	869893	38477	20949	70661	4591	5064	330	50128	20533	3.51776e+01	2.62244e+01	7.50974e+01	3.06723e+01	59426	2.44134e+00	1.83670e+00	9.06596e-01
MZAG015	9.44858e-01	899506	52495	846833	33013	19660	65996	2933	3356	339	47120	18876	2.79709e+01	2.04109e+01	6.61718e+01	3.52061e+01	52673	2.49629e+00	1.67920e+00	8.73957e-01
MPAU030	9.84605e-01	937345	14656	874637	42168	20540	72524	5012	5625	502	51306	21218	5.72404e+01	5.30736e+01	8.56608e+01	2.59856e+01	62708	2.41804e+00	2.05297e+00	8.91022e-01
MCOP008	9.67858e-01	921402	30599	865677	35179	20546	69191	3265	3750	283	49195	19996	3.42271e+01	2.48733e+01	7.29607e+01	3.19510e+01	55725	2.46024e+00	1.71221e+00	8.70667e-01
MCOP036	9.64576e-01	918277	33724	862582	35303	20392	69001	3245	3788	374	48993	20008	3.61450e+01	2.95343e+01	7.50227e+01	3.14893e+01	55695	2.44867e+00	1.73122e+00	8.56653e-01
MSOF005	9.87353e-01	939961	12040	877359	41415	21187	72804	5225	5688	447	51357	21447	5.03310e+01	4.60995e+01	8.56262e+01	2.53689e+01	62602	2.39460e+00	1.95474e+00	9.18601e-01
MBEL084	9.75891e-01	929049	22952	870514	38104	20431	69537	4442	4933	82	49354	20183	3.78183e+01	3.00659e+01	7.71686e+01	3.03714e+01	58535	2.44533e+00	1.86501e+00	9.00466e-01
MTEH022	9.78250e-01	931295	20706	870518	40421	20356	71337	4605	5139	699	50461	20876	4.62377e+01	3.99846e+01	8.32022e+01	2.76763e+01	60777	2.41718e+00	1.98570e+00	8.96089e-01
MCAI046	9.87333e-01	939942	12059	873768	45414	20760	75660	5303	5886	1253	53329	22331	5.32275e+01	4.94320e+01	8.65312e+01	2.48089e+01	66174	2.38812e+00	2.18757e+00	9.00951e-01
MTEH033	9.87333e-01	939942	12059	877801	41000	21141	72284	5256	5675	762	51007	21277	4.48952e+01	3.76206e+01	8.34332e+01	2.64934e+01	62141	2.39728e+00	1.93936e+00	9.26167e-01
MTEH014	9.68962e-01	922453	29548	864612	37232	20609	69954	4022	4405	670	49578	20376	4.12358e+01	3.86484e+01	7.78906e+01	3.14058e+01	57841	2.43316e+00	1.80659e+00	9.13053e-01
MWAR005_2	9.79725e-01	932699	19302	871131	40577	20991	71482	5176	5832	346	50651	20831	5.70262e+01	4.38299e+01	8.93797e+01	2.32992e+01	61568	2.43152e+00	1.93307e+00	8.87517e-01
MSAN006	9.68922e-01	922415	29586	865276	36916	20223	69811	3428	4064	449	49824	19987	3.93909e+01	3.18823e+01	7.92065e+01	3.02550e+01	57139	2.49282e+00	1.82545e+00	8.43504e-01
MTUR002	9.66044e-01	919675	32326	863341	36124	20210	69259	3456	3756	428	49241	20018	3.74415e+01	2.95795e+01	7.58417e+01	3.14501e+01	56334	2.45984e+00	1.78743e+00	9.20128e-01
MBEL030	9.58062e-01	912076	39925	857189	34295	20592	68792	3163	3454	382	49230	19562	3.37924e+01	2.69510e+01	7.33475e+01	3.30073e+01	54887	2.51661e+00	1.66545e+00	9.15750e-01
MFRE007	9.70504e-01	923921	28080	866583	36310	21028	69589	4136	4579	362	49484	20105	3.35238e+01	2.62754e+01	7.20290e+01	3.24752e+01	57338	2.46128e+00	1.72675e+00	9.03254e-01
MSAN031	9.86143e-01	938809	13192	876004	41640	21165	72886	5140	5847	278	51383	21503	5.42779e+01	4.80938e+01	8.50791e+01	2.60413e+01	62805	2.38957e+00	1.96740e+00	8.79083e-01
MMUN001	9.87258e-01	939871	12130	877141	42281	20449	72118	5174	5814	450	50891	21227	5.55754e+01	4.67706e+01	8.87369e+01	2.31368e+01	62730	2.39747e+00	2.06763e+00	8.89921e-01
MTOR009	9.65151e-01	918825	33176	862176	36532	20117	69727	3277	3708	572	49628	20099	4.11669e+01	3.50520e+01	7.85588e+01	3.07571e+01	56649	2.46918e+00	1.81598e+00	8.83765e-01
MBEL006	9.62540e-01	916339	35662	861226	34159	20954	68954	3210	3837	368	49284	19670	3.06104e+01	2.08904e+01	7.06790e+01	3.31387e+01	55113	2.50554e+00	1.63019e+00	8.36591e-01
MGAL010	9.83408e-01	936205	15796	874299	41016	20890	71884	5169	5622	411	50916	20968	5.40047e+01	4.87449e+01	8.49012e+01	2.62620e+01	61906	2.42827e+00	1.96343e+00	9.19424e-01
MANT035	9.86133e-01	938800	13201	876310	41086	21404	73153	4952	5716	440	51664	21489	6.24860e+01	5.88474e+01	8.59837e+01	2.59167e+01	62490	2.40421e+00	1.91955e+00	8.66340e-01
MPAU018	9.61977e-01	915803	36198	860110	35245	20448	69205	3252	3621	444	49281	19924	3.53769e+01	2.86579e+01	7.41418e+01	3.20030e+01	55693	2.47345e+00	1.72364e+00	8.98094e-01
MBEL125	9.76137e-01	929283	22718	870461	38210	20612	70327	4275	4778	347	49989	20338	3.73128e+01	3.11806e+01	7.55739e+01	3.13411e+01	58822	2.45791e+00	1.85377e+00	8.94726e-01
MESP041	9.71201e-01	924584	27417	866261	37796	20527	70214	4109	4454	456	49832	20382	3.64036e+01	3.12992e+01	7.41279e+01	3.24583e+01	58323	2.44490e+00	1.84128e+00	9.22542e-01
MSAN042	9.54909e-01	909074	42927	854052	34629	20393	68776	3078	3493	471	49113	19663	3.45992e+01	2.68174e+01	7.46457e+01	3.27691e+01	55022	2.49774e+00	1.69808e+00	8.81191e-01
MVAL015	9.86464e-01	939115	12886	877280	41070	20765	71981	4976	5560	394	51037	20944	5.98032e+01	5.59853e+01	8.56234e+01	2.59627e+01	61835	2.43683e+00	1.97785e+00	8.94964e-01
MUCH007_3	9.88334e-01	940895	11106	877518	41881	21496	73845	5243	5704	434	52221	21624	5.79653e+01	5.65396e+01	8.52701e+01	2.60843e+01	63377	2.41496e+00	1.94832e+00	9.19180e-01
MZUR011	9.82998e-01	935815	16186	875233	39906	20676	70969	4897	5333	548	50341	20628	5.18837e+01	4.58206e+01	8.42592e+01	2.69359e+01	60582	2.44042e+00	1.93006e+00	9.18245e-01
MCOP140	9.81209e-01	934112	17889	872477	41165	20470	71320	5125	5584	321	50676	20644	7.17908e+01	6.93463e+01	8.96307e+01	2.32155e+01	61635	2.45476e+00	2.01099e+00	9.17801e-01
MWAR026	9.79037e-01	932044	19957	871951	39297	20796	70739	4671	5426	362	50130	20609	6.13386e+01	5.80898e+01	8.93680e+01	2.34144e+01	60093	2.43243e+00	1.88964e+00	8.60855e-01
MBEL017	9.60017e-01	913937	38064	859672	33993	20272	67686	3204	3584	370	48316	19370	3.32157e+01	2.50246e+01	7.30971e+01	3.29646e+01	54265	2.49437e+00	1.67684e+00	8.93973e-01
MANT014	9.81074e-01	933983	18018	872893	40491	20599	71399	4949	5274	338	50697	20702	5.85889e+01	5.39444e+01	8.60199e+01	2.59249e+01	61090	2.44889e+00	1.96568e+00	9.38377e-01
MSAN018	9.75847e-01	929007	22994	870937	37459	20611	69034	4537	5049	218	48840	20194	3.64559e+01	2.69682e+01	7.66365e+01	3.01000e+01	58070	2.41854e+00	1.81743e+00	8.98594e-01
MGHE030	9.83668e-01	936453	15548	862270	51388	22795	85220	5619	6041	4305	60651	24569	6.57287e+01	5.98141e+01	8.77223e+01	2.48772e+01	74183	2.46860e+00	2.25435e+00	9.30144e-01
MPAU012	9.61737e-01	915575	36426	859608	35701	20266	69386	3257	3524	507	49232	20154	3.55532e+01	2.77642e+01	7.44537e+01	3.18353e+01	55967	2.44279e+00	1.76162e+00	9.24234e-01
MGAL003	9.82945e-01	935765	16236	874906	40122	20737	71349	4869	5294	418	50687	20662	5.98895e+01	5.66128e+01	8.63984e+01	2.56939e+01	60859	2.45315e+00	1.93480e+00	9.19720e-01
MAAC009	9.75577e-01	928750	23251	869285	38831	20634	70651	4403	4979	391	50055	20596	4.16972e+01	3.63704e+01	7.94577e+01	2.97253e+01	59465	2.43033e+00	1.88189e+00	8.84314e-01
MAAC006	9.75946e-01	929102	22899	870953	37560	20589	69252	4459	4965	350	49157	20095	3.60954e+01	2.59476e+01	7.66665e+01	3.01925e+01	58149	2.44623e+00	1.82428e+00	8.98087e-01
MTOR017	9.61646e-01	915488	36513	859712	35306	20470	69187	3232	3758	592	49252	19935	3.52862e+01	2.81767e+01	7.49808e+01	3.15273e+01	55776	2.47063e+00	1.72477e+00	8.60032e-01
MINN003	9.88695e-01	941239	10762	877253	42634	21352	74157	5364	5714	448	52174	21983	1.02197e+02	1.04834e+02	9.22002e+01	2.04142e+01	63986	2.37338e+00	1.99672e+00	9.38747e-01
MTOR023	9.77142e-01	930240	21761	869689	39990	20561	71334	4611	5096	463	50519	20815	3.98816e+01	3.18934e+01	7.92065e+01	2.93005e+01	60551	2.42705e+00	1.94494e+00	9.04827e-01
MBEL020	9.50646e-01	905016	46985	851437	33930	19649	66977	2940	3257	372	47712	19265	3.31676e+01	2.79059e+01	7.23881e+01	3.36685e+01	53579	2.47662e+00	1.72681e+00	9.02671e-01
MESP014	9.77106e-01	930206	21795	870573	39047	20586	70569	4476	5122	428	49973	20596	4.14281e+01	3.34024e+01	7.97945e+01	2.93449e+01	59633	2.42634e+00	1.89677e+00	8.73877e-01
MBIL001	9.81293e-01	934192	17809	872403	41251	20538	71527	5025	5687	369	50669	20858	5.18738e+01	4.80535e+01	8.38563e+01	2.70134e+01	61789	2.42924e+00	2.00852e+00	8.83594e-01
MESP025	9.75258e-01	928447	23554	869821	38352	20274	69690	4449	4709	483	49610	20080	3.85025e+01	3.20726e+01	7.72377e+01	3.04950e+01	58626	2.47062e+00	1.89168e+00	9.44787e-01
MAAC021	9.73703e-01	926966	25035	869124	37572	20270	69145	4309	4613	378	49233	19912	3.52504e+01	2.82057e+01	7.44863e+01	3.16054e+01	57842	2.47253e+00	1.85358e+00	9.34099e-01
MVAL010	9.85982e-01	938656	13345	876557	41123	20976	72346	5028	5624	468	51093	21253	6.06247e+01	5.26850e+01	8.72272e+01	2.47683e+01	62099	2.40404e+00	1.96048e+00	8.94026e-01
MBEL067	9.68233e-01	921759	30242	864997	35876	20886	70201	3448	3931	332	50053	20148	3.68836e+01	2.79630e+01	7.73521e+01	3.09335e+01	56762	2.48427e+00	1.71771e+00	8.77131e-01
MVAL004	9.65189e-01	918861	33140	862469	36068	20324	69339	3389	3940	465	49456	19883	3.50904e+01	2.59684e+01	7.50244e+01	3.15643e+01	56392	2.48735e+00	1.77465e+00	8.60152e-01
MSOF002	9.87377e-01	939984	12017	877072	41888	21024	73035	5195	5624	480	51775	21260	5.01566e+01	4.43542e+01	8.59985e+01	2.50944e+01	62912	2.43532e+00	1.99239e+00	9.23720e-01
MZUR003	9.60561e-01	914455	37546	859319	35210	19926	68209	3205	3597	355	48627	19582	3.93337e+01	3.49150e+01	7.84245e+01	3.12651e+01	55136	2.48325e+00	1.76704e+00	8.91020e-01
MDRE002_2	9.86976e-01	939602	12399	877772	41233	20597	71741	4966	5629	373	50787	20954	5.49821e+01	4.69211e+01	8.58313e+01	2.54982e+01	61830	2.42374e+00	2.00189e+00	8.82217e-01
MANT020	9.87463e-01	940066	11935	877974	41851	20241	71535	5179	5530	436	50579	20956	5.91447e+01	5.77032e+01	8.51614e+01	2.61024e+01	62092	2.41358e+00	2.06763e+00	9.36528e-01
MTEH040	9.88567e-01	941117	10884	878776	40788	21553	73117	5030	5662	767	51727	21390	6.56542e+01	6.04287e+01	8.82636e+01	2.39236e+01	62341	2.41828e+00	1.89245e+00	8.88379e-01
MANT003	9.82046e-01	934909	17092	873418	41189	20302	71225	5074	5395	445	50547	20678	6.58667e+01	6.09410e+01	8.80265e+01	2.45534e+01	61491	2.44448e+00	2.02881e+00	9.40500e-01
MBIL006	9.80910e-01	933827	18174	871527	41678	20622	72110	5111	5608	511	50891	21219	5.42821e+01	5.17003e+01	8.47289e+01	2.64898e+01	62300	2.39837e+00	2.02105e+00	9.11377e-01
MESP018	9.77551e-01	930630	21371	872633	37870	20127	68751	4455	4848	464	48947	19804	3.49797e+01	2.64691e+01	7.43699e+01	3.09631e+01	57997	2.47157e+00	1.88155e+00	9.18936e-01
MTOR029	9.74668e-01	927885	24116	868092	39227	20566	70951	4432	4930	564	50425	20526	3.86909e+01	3.01099e+01	7.82843e+01	2.98966e+01	59793	2.45664e+00	1.90737e+00	8.98986e-01
MBEL107	9.77320e-01	930410	21591	870209	39830	20371	70546	4700	5269	405	49889	20657	3.94575e+01	3.02833e+01	7.93598e+01	2.90444e+01	60201	2.41511e+00	1.95523e+00	8.92010e-01
MANT012	9.85975e-01	938649	13352	876554	41135	20960	72251	5276	5451	460	51056	21195	9.56325e+01	9.86686e+01	9.17235e+01	2.13053e+01	62095	2.40887e+00	1.96255e+00	9.67896e-01
MTEH030	9.88055e-01	940629	11372	877356	42110	21163	73287	5286	5770	765	51718	21569	6.98492e+01	6.90459e+01	9.02706e+01	2.21779e+01	63273	2.39779e+00	1.98979e+00	9.16118e-01
MZUR001	9.65636e-01	919286	32715	862230	35867	21189	70835	3400	3954	673	50470	20365	3.59714e+01	2.83234e+01	7.64035e+01	3.14010e+01	57056	2.47827e+00	1.69272e+00	8.59889e-01
MWAR067_2	9.88865e-01	941400	10601	877996	42200	21204	73319	5439	5753	185	51611	21708	7.11172e+01	6.72265e+01	8.86303e+01	2.36703e+01	63404	2.37751e+00	1.99019e+00	9.45420e-01
MBEL114	9.75372e-01	928555	23446	869768	38267	20520	70085	4323	4845	220	49734	20351	3.53519e+01	2.71989e+01	7.47131e+01	3.12706e+01	58787	2.44381e+00	1.86486e+00	8.92260e-01
MCOP005	9.65899e-01	919537	32464	863875	35209	20453	68927	3336	3792	400	49064	19863	3.75671e+01	3.07409e+01	7.61453e+01	3.14657e+01	55662	2.47012e+00	1.72146e+00	8.79747e-01
MAAC067	9.68704e-01	922207	29794	865262	36753	20192	68551	4001	4526	368	48706	19845	3.36909e+01	2.61073e+01	7.32056e+01	3.21359e+01	56945	2.45432e+00	1.82018e+00	8.84004e-01
MSOF001	9.87378e-01	939985	12016	877267	41861	20857	72571	5141	5768	488	51220	21351	4.90243e+01	4.35652e+01	8.51200e+01	2.57046e+01	62718	2.39895e+00	2.00705e+00	8.91297e-01
MBIL012	9.81431e-01	934323	17678	872018	41362	20943	72343	5134	5683	414	51315	21028	5.51694e+01	5.35466e+01	8.45311e+01	2.66865e+01	62305	2.44032e+00	1.97498e+00	9.03396e-01
MPAU006	9.79266e-01	932262	19739	871587	40389	20286	71274	4565	5059	490	50425	20849	5.41237e+01	5.50874e+01	8.47748e+01	2.71306e+01	60675	2.41858e+00	1.99098e+00	9.02352e-01
MGLA004	9.88186e-01	940754	11247	878976	41334	20444	71310	5165	5660	371	50488	20822	5.15160e+01	4.50919e+01	8.69836e+01	2.43049e+01	61778	2.42474e+00	2.02182e+00	9.12544e-01
MCAI055	9.87617e-01	940212	11789	876825	41541	21846	74159	5281	5693	1120	52395	21764	5.72277e+01	5.71185e+01	8.73939e+01	2.43098e+01	63387	2.40742e+00	1.90154e+00	9.27630e-01
MCOP106	9.65306e-01	918972	33029	863705	34790	20477	68708	3342	3634	372	48967	19741	3.76873e+01	3.16678e+01	7.55205e+01	3.18377e+01	55267	2.48047e+00	1.69898e+00	9.19648e-01
MBEL048	9.60582e-01	914475	37526	859841	34642	19992	68000	3064	3512	415	48480	19520	3.16849e+01	2.28539e+01	7.13706e+01	3.29609e+01	54634	2.48361e+00	1.73279e+00	8.72437e-01
MBRU018	9.81457e-01	934348	17653	870554	43772	20022	72923	5224	5570	1083	51640	21283	4.80571e+01	4.30099e+01	8.31355e+01	2.72438e+01	63794	2.42635e+00	2.18620e+00	9.37882e-01
